GalaxyName,Class,PointIndex,RadiusKpc,RadiusFraction,aN_over_a0,HistoryStatePriorMeanSignedResidual,Predicted_S_tau_history_v01,ModelVelocity_S_tau1,ModelVelocity_HistoryRule,SignedLogResidual_S_tau1,SignedLogResidual_HistoryRule,AbsLogResidual_S_tau1,AbsLogResidual_HistoryRule,DeltaAbsLogResidual_HistoryMinusS1,InterpretationGuardrail
UGC03580,C,18,2.06,0.0761271,1.11282,-0.344104037,0.827947981,113.396983834,109.738358776,-0.358918495,-0.326122677,0.358918495,0.326122677,-0.032795817,causal_inner_residual_history_readout_not_external_prediction
UGC03580,C,19,2.18,0.0805617,1.03355,-0.344927063,0.827536469,113.594071319,109.756028377,-0.333256043,-0.298884706,0.333256043,0.298884706,-0.034371337,causal_inner_residual_history_readout_not_external_prediction
UGC03580,C,20,2.29,0.0846268,0.974588,-0.344312798,0.827843601,114.014396365,110.036199447,-0.310281204,-0.274765877,0.310281204,0.274765877,-0.035515327,causal_inner_residual_history_readout_not_external_prediction
UGC03580,C,21,2.4,0.0886918,0.924314,-0.342611219,0.828694391,114.556777609,110.458315296,-0.290217749,-0.253785387,0.290217749,0.253785387,-0.036432362,causal_inner_residual_history_readout_not_external_prediction
UGC03580,C,22,2.52,0.0931264,0.875122,-0.340116291,0.829941854,115.156102416,110.940178632,-0.271227120,-0.233929624,0.271227120,0.233929624,-0.037297495,causal_inner_residual_history_readout_not_external_prediction
UGC03580,C,23,2.63,0.0971914,0.833288,-0.336984965,0.831507517,115.653127856,111.344699457,-0.254124665,-0.216160021,0.254124665,0.216160021,-0.037964644,causal_inner_residual_history_readout_not_external_prediction
UGC03580,C,24,2.75,0.101626,0.788446,-0.333382344,0.833308828,116.021625826,111.617724437,-0.238531125,-0.199834380,0.238531125,0.199834380,-0.038696745,causal_inner_residual_history_readout_not_external_prediction
UGC03580,C,25,2.86,0.105691,0.749458,-0.329430210,0.835284895,116.276399820,111.798171142,-0.225523474,-0.186248562,0.225523474,0.186248562,-0.039274912,causal_inner_residual_history_readout_not_external_prediction
UGC03580,C,26,2.98,0.110126,0.709483,-0.325273940,0.837363030,116.491603624,111.935874050,-0.213461152,-0.173568108,0.213461152,0.173568108,-0.039893044,causal_inner_residual_history_readout_not_external_prediction
UGC03580,C,27,3.09,0.114191,0.674788,-0.320973448,0.839513276,116.622744614,112.007923406,-0.202964378,-0.162589672,0.202964378,0.162589672,-0.040374707,causal_inner_residual_history_readout_not_external_prediction
UGC03580,C,28,3.2,0.118256,0.642367,-0.316602742,0.841698629,116.726822120,112.059558132,-0.194447035,-0.153641183,0.194447035,0.153641183,-0.040805852,causal_inner_residual_history_readout_not_external_prediction
UGC03580,C,29,4.52,0.167036,0.383202,-0.312240038,0.843879981,117.091144953,111.313676183,-0.184126438,-0.133525917,0.184126438,0.133525917,-0.050600521,causal_inner_residual_history_readout_not_external_prediction
UGC03580,C,30,4.69,0.173319,0.362091,-0.307822328,0.846088836,117.119523851,111.298346429,-0.189515466,-0.138534882,0.189515466,0.138534882,-0.050980583,causal_inner_residual_history_readout_not_external_prediction
UGC03580,C,31,6.03,0.222838,0.244896,-0.303878766,0.848060617,117.230511700,110.653907224,-0.191495188,-0.133760383,0.191495188,0.133760383,-0.057734805,causal_inner_residual_history_readout_not_external_prediction
UGC03580,C,32,7.53,0.278271,0.177184,-0.300253489,0.849873255,118.203812033,111.010228227,-0.118450005,-0.055661993,0.118450005,0.055661993,-0.062788012,causal_inner_residual_history_readout_not_external_prediction
UGC03580,C,33,8.58,0.317073,0.14594,-0.294572130,0.852713935,118.608431051,111.168078397,-0.075347206,-0.010562910,0.075347206,0.010562910,-0.064784296,causal_inner_residual_history_readout_not_external_prediction
UGC03580,C,34,8.7,0.321508,0.143097,-0.287928951,0.856035525,118.685942256,111.373907808,-0.076000498,-0.012412714,0.076000498,0.012412714,-0.063587784,causal_inner_residual_history_readout_not_external_prediction
UGC03580,C,35,8.82,0.325942,0.140399,-0.281695761,0.859152120,118.776290736,111.584359071,-0.076761448,-0.014300523,0.076761448,0.014300523,-0.062460926,causal_inner_residual_history_readout_not_external_prediction
UGC03580,C,36,9.03,0.333703,0.135835,-0.275840495,0.862079753,118.917092707,111.810909449,-0.068896349,-0.007278935,0.068896349,0.007278935,-0.061617414,causal_inner_residual_history_readout_not_external_prediction
UGC03580,C,37,9.05,0.334442,0.135341,-0.270092046,0.864953977,118.909794974,111.946176688,-0.068834979,-0.008487989,0.068834979,0.008487989,-0.060346990,causal_inner_residual_history_readout_not_external_prediction
UGC03580,C,38,10.53,0.389135,0.110373,-0.264652666,0.867673667,120.121731934,112.907227979,-0.070006790,-0.008067619,0.070006790,0.008067619,-0.061939171,causal_inner_residual_history_readout_not_external_prediction
UGC03580,C,39,12.07,0.446046,0.0923621,-0.259530406,0.870234797,121.388012979,113.973356696,-0.080493263,-0.017465837,0.080493263,0.017465837,-0.063027426,causal_inner_residual_history_readout_not_external_prediction
UGC03580,C,40,13.58,0.501848,0.0783613,-0.254939710,0.872530145,122.020915884,114.468475654,-0.067994023,-0.004101015,0.067994023,0.004101015,-0.063893008,causal_inner_residual_history_readout_not_external_prediction
UGC03580,C,41,15.09,0.55765,0.067176,-0.250266068,0.874866966,122.259689958,114.627331556,-0.035462764,0.028998353,0.035462764,0.028998353,-0.006464411,causal_inner_residual_history_readout_not_external_prediction
UGC03580,C,42,16.6,0.613452,0.0582418,-0.245026963,0.877486518,122.292501074,114.640310260,-0.002394680,0.062221555,0.002394680,0.062221555,0.059826875,causal_inner_residual_history_readout_not_external_prediction
UGC03580,C,43,18.11,0.669254,0.0511433,-0.239250004,0.880374998,122.294886414,114.670896257,0.021878507,0.086247483,0.021878507,0.086247483,0.064368976,causal_inner_residual_history_readout_not_external_prediction
UGC03580,C,44,19.62,0.725055,0.0452116,-0.233177248,0.883411376,122.108762493,114.554113188,0.047118120,0.110982948,0.047118120,0.110982948,0.063864828,causal_inner_residual_history_readout_not_external_prediction
UGC03580,C,45,21.02,0.776792,0.0403281,-0.226806899,0.886596551,121.580384355,114.146242173,0.074621680,0.137716871,0.074621680,0.137716871,0.063095191,causal_inner_residual_history_readout_not_external_prediction
UGC03580,C,46,24.04,0.888396,0.0305818,-0.220108486,0.889945757,118.244238634,110.973064326,0.071434782,0.134899578,0.071434782,0.134899578,0.063464796,causal_inner_residual_history_readout_not_external_prediction
UGC03580,C,47,27.06,1,0.0239614,-0.213770589,0.893114706,115.235376661,108.155668706,0.073304775,0.136709999,0.073304775,0.136709999,0.063405224,causal_inner_residual_history_readout_not_external_prediction
UGC04305,C,1,0.25,0.0452899,0.0213023,0.000000000,1.000000000,10.627468445,10.627468445,-1.209710424,-1.209710424,1.209710424,1.209710424,0.000000000,causal_inner_residual_history_readout_not_external_prediction
UGC04305,C,2,0.5,0.0905797,0.0407809,-1.209710424,0.500000000,18.822727938,13.755956873,-0.583689815,-0.270096700,0.583689815,0.270096700,-0.313593115,causal_inner_residual_history_readout_not_external_prediction
UGC04305,C,3,0.75,0.13587,0.0660035,-0.896700120,0.551649940,27.097992591,21.018725207,-0.437258770,-0.183212836,0.437258770,0.183212836,-0.254045934,causal_inner_residual_history_readout_not_external_prediction
UGC04305,C,4,1,0.181159,0.089336,-0.743553003,0.628223498,34.562758378,28.474918115,-0.420411830,-0.226658709,0.420411830,0.226658709,-0.193753121,causal_inner_residual_history_readout_not_external_prediction
UGC04305,C,5,1.26,0.228261,0.104456,-0.662767710,0.668616145,40.818428400,34.607460382,-0.317986610,-0.152922231,0.317986610,0.152922231,-0.165064379,causal_inner_residual_history_readout_not_external_prediction
UGC04305,C,6,1.5,0.271739,0.0951107,-0.593811490,0.703094255,43.202737524,37.199687523,-0.224944538,-0.075341037,0.224944538,0.075341037,-0.149603501,causal_inner_residual_history_readout_not_external_prediction
UGC04305,C,7,1.76,0.318841,0.0843381,-0.532333665,0.733833168,44.998688441,39.261580571,-0.223114405,-0.086727509,0.223114405,0.086727509,-0.136386896,causal_inner_residual_history_readout_not_external_prediction
UGC04305,C,8,2.01,0.36413,0.0697817,-0.488159485,0.755920258,45.185670049,39.719215901,-0.191786676,-0.062841772,0.191786676,0.062841772,-0.128944904,causal_inner_residual_history_readout_not_external_prediction
UGC04305,C,9,2.26,0.40942,0.0665213,-0.451112884,0.774443558,47.161175550,41.845432300,-0.281225364,-0.161637009,0.281225364,0.161637009,-0.119588356,causal_inner_residual_history_readout_not_external_prediction
UGC04305,C,10,2.51,0.45471,0.0685241,-0.432236493,0.783881754,50.191462575,44.798181455,-0.363358115,-0.249680717,0.363358115,0.249680717,-0.113677398,causal_inner_residual_history_readout_not_external_prediction
UGC04305,C,11,2.76,0.5,0.0758456,-0.425348655,0.787325673,54.423103397,48.769784922,-0.509413681,-0.399735882,0.509413681,0.399735882,-0.109677799,causal_inner_residual_history_readout_not_external_prediction
UGC04305,C,12,3.01,0.54529,0.080083,-0.432990930,0.783504535,57.858135432,51.800084989,-0.567565558,-0.456963275,0.567565558,0.456963275,-0.110602284,causal_inner_residual_history_readout_not_external_prediction
UGC04305,C,13,3.27,0.592391,0.079694,-0.444205482,0.777897259,60.209006653,53.735744654,-0.595272077,-0.481528540,0.595272077,0.481528540,-0.113743537,causal_inner_residual_history_readout_not_external_prediction
UGC04305,C,14,3.51,0.63587,0.0800262,-0.455825990,0.772087005,62.464534521,55.578346821,-0.665742918,-0.548937650,0.665742918,0.548937650,-0.116805268,causal_inner_residual_history_readout_not_external_prediction
UGC04305,C,15,3.76,0.681159,0.0769048,-0.470820056,0.764589972,63.811996803,56.493041032,-0.751416039,-0.629592291,0.751416039,0.629592291,-0.121823747,causal_inner_residual_history_readout_not_external_prediction
UGC04305,C,16,4.02,0.728261,0.0735758,-0.489526455,0.755236773,65.027839869,57.211557516,-0.699748254,-0.571688702,0.699748254,0.571688702,-0.128059551,causal_inner_residual_history_readout_not_external_prediction
UGC04305,C,17,4.26,0.771739,0.069669,-0.502665317,0.748667341,65.746957894,57.554409347,-0.671287335,-0.538204683,0.671287335,0.538204683,-0.133082652,causal_inner_residual_history_readout_not_external_prediction
UGC04305,C,18,4.52,0.818841,0.066375,-0.512584259,0.743707870,66.647403560,58.108458499,-0.641214959,-0.504110108,0.641214959,0.504110108,-0.137104851,causal_inner_residual_history_readout_not_external_prediction
UGC04305,C,19,4.77,0.86413,0.0642499,-0.519730409,0.740134795,67.731224767,58.884297514,-0.651664332,-0.511691495,0.651664332,0.511691495,-0.139972837,causal_inner_residual_history_readout_not_external_prediction
UGC04305,C,20,5.02,0.90942,0.0617069,-0.526674300,0.736662850,68.557710648,59.422518382,-0.666629799,-0.523627169,0.666629799,0.523627169,-0.143002630,causal_inner_residual_history_readout_not_external_prediction
UGC04305,C,21,5.27,0.95471,0.0580594,-0.533672075,0.733163963,68.833004914,59.447441718,-0.687829670,-0.541238908,0.687829670,0.541238908,-0.146590763,causal_inner_residual_history_readout_not_external_prediction
UGC04305,C,22,5.52,1,0.054033,-0.541012913,0.729493544,68.774410087,59.160138474,-0.734324168,-0.583740417,0.734324168,0.583740417,-0.150583751,causal_inner_residual_history_readout_not_external_prediction
UGC04325,C,1,0.7,0.125224,0.0880054,0.000000000,1.000000000,28.776067747,28.776067747,0.361318439,0.361318439,0.361318439,0.361318439,0.000000000,causal_inner_residual_history_readout_not_external_prediction
UGC04325,C,2,1.4,0.250447,0.108918,0.361318439,1.180659220,43.612452710,47.198642603,0.454406477,0.375384065,0.454406477,0.375384065,-0.079022412,causal_inner_residual_history_readout_not_external_prediction
UGC04325,C,3,2.09,0.373882,0.133967,0.407862458,1.203931229,56.956794093,62.005750985,0.386140025,0.301205869,0.386140025,0.301205869,-0.084934157,causal_inner_residual_history_readout_not_external_prediction
UGC04325,C,4,2.79,0.499106,0.145198,0.400621647,1.200310824,67.525168467,73.293150440,0.272759495,0.190792730,0.272759495,0.190792730,-0.081966764,causal_inner_residual_history_readout_not_external_prediction
UGC04325,C,5,3.49,0.624329,0.141985,0.368656109,1.184328055,74.984184836,80.910151034,0.183642942,0.107580872,0.183642942,0.107580872,-0.076062070,causal_inner_residual_history_readout_not_external_prediction
UGC04325,C,6,4.19,0.749553,0.124439,0.331653476,1.165826738,78.758173555,84.532111861,0.151049208,0.080299787,0.151049208,0.080299787,-0.070749421,causal_inner_residual_history_readout_not_external_prediction
UGC04325,C,7,4.89,0.874776,0.10701,0.301552764,1.150776382,81.043731356,86.626296288,0.134379570,0.067765051,0.134379570,0.067765051,-0.066614519,causal_inner_residual_history_readout_not_external_prediction
UGC04325,C,8,5.59,1,0.0912773,0.277670880,1.138835440,82.291902224,87.682265852,0.106066263,0.042619307,0.106066263,0.042619307,-0.063446956,causal_inner_residual_history_readout_not_external_prediction
UGC04499,C,1,0.91,0.111247,0.131644,0.000000000,1.000000000,37.372957420,37.372957420,-0.362850841,-0.362850841,0.362850841,0.362850841,0.000000000,causal_inner_residual_history_readout_not_external_prediction
UGC04499,C,2,1.82,0.222494,0.0981454,-0.362850841,0.818574579,48.076497962,44.020091808,-0.063911203,0.024236085,0.063911203,0.024236085,-0.039675119,causal_inner_residual_history_readout_not_external_prediction
UGC04499,C,3,2.73,0.333741,0.0900921,-0.213381022,0.893309489,57.264188370,54.374350619,-0.004624176,0.047158721,0.004624176,0.047158721,0.042534545,causal_inner_residual_history_readout_not_external_prediction
UGC04499,C,4,3.63,0.443765,0.0916213,-0.143795407,0.928102297,66.395195065,64.144620896,-0.068490305,-0.034005851,0.068490305,0.034005851,-0.034484455,causal_inner_residual_history_readout_not_external_prediction
UGC04499,C,5,4.55,0.556235,0.0797168,-0.124969131,0.937515434,71.028737803,68.880452893,-0.059885586,-0.029173468,0.059885586,0.029173468,-0.030712118,causal_inner_residual_history_readout_not_external_prediction
UGC04499,C,6,5.45,0.666259,0.0703594,-0.111952422,0.944023789,74.607661730,72.540660887,-0.055213062,-0.027117100,0.055213062,0.027117100,-0.028095962,causal_inner_residual_history_readout_not_external_prediction
UGC04499,C,7,6.37,0.778729,0.0596763,-0.102495862,0.948752069,76.372643079,74.381408411,-0.047908602,-0.021490068,0.047908602,0.021490068,-0.026418534,causal_inner_residual_history_readout_not_external_prediction
UGC04499,C,8,7.28,0.889976,0.0570431,-0.094697682,0.952651159,80.426131064,78.474750040,-0.092778528,-0.068216309,0.092778528,0.068216309,-0.024562219,causal_inner_residual_history_readout_not_external_prediction
UGC04499,C,9,8.18,1,0.0524889,-0.094457788,0.952771106,82.911111563,80.878458066,-0.109658137,-0.084836558,0.109658137,0.084836558,-0.024821579,causal_inner_residual_history_readout_not_external_prediction
UGC05253,C,1,0.13,0.00243948,32.7727,0.000000000,1.000000000,126.960284096,126.960284096,0.602863058,0.602863058,0.602863058,0.602863058,0.000000000,causal_inner_residual_history_readout_not_external_prediction
UGC05253,C,2,0.25,0.00469131,36.9816,0.602863058,1.301431529,186.801421247,187.337128348,0.220992319,0.218128634,0.220992319,0.218128634,-0.002863685,causal_inner_residual_history_readout_not_external_prediction
UGC05253,C,3,0.38,0.00713079,32.2776,0.411927689,1.205963844,215.453087064,215.935210748,0.082577923,0.080342703,0.082577923,0.080342703,-0.002235220,causal_inner_residual_history_readout_not_external_prediction
UGC05253,C,4,0.51,0.00957028,27.0911,0.302144433,1.151072217,229.136660477,229.582552502,0.025266918,0.023322843,0.025266918,0.023322843,-0.001944075,causal_inner_residual_history_readout_not_external_prediction
UGC05253,C,5,0.63,0.0118221,23.1868,0.232925055,1.116462527,236.106789946,236.518511344,-0.000452397,-0.002194672,0.000452397,0.002194672,0.001742274,causal_inner_residual_history_readout_not_external_prediction
UGC05253,C,6,0.76,0.0142616,19.6347,0.186249564,1.093124782,239.266939384,239.658407715,-0.009519689,-0.011154467,0.009519689,0.011154467,0.001634778,causal_inner_residual_history_readout_not_external_prediction
UGC05253,C,7,0.89,0.0167011,16.9383,0.153621355,1.076810678,241.141656356,241.516400156,-0.013113873,-0.014666707,0.013113873,0.014666707,0.001552834,causal_inner_residual_history_readout_not_external_prediction
UGC05253,C,8,1.01,0.0189529,15.1212,0.129802037,1.064901019,243.286513064,243.642314504,-0.017776263,-0.019237674,0.017776263,0.019237674,0.001461411,causal_inner_residual_history_readout_not_external_prediction
UGC05253,C,9,1.14,0.0213924,13.4455,0.111354750,1.055677375,244.388666735,244.731229994,-0.018120931,-0.019521665,0.018120931,0.019521665,0.001400734,causal_inner_residual_history_readout_not_external_prediction
UGC05253,C,10,1.27,0.0238319,11.9621,0.096968563,1.048484281,244.031930864,244.364297647,-0.016660158,-0.018021212,0.016660158,0.018021212,0.001361054,causal_inner_residual_history_readout_not_external_prediction
